"","YEAR","DATA_VALUE","CATEGORY","INDICATOR_TYPE","INDICATOR_NAME","INDICATOR_UNITS","SPECIES"
"1",1989,10581,"Recreational","Socioeconomic","total_recreational_catch_n","n","SILKY SHARK"
"2",2003,2999,"Recreational","Socioeconomic","total_recreational_catch_n","n","SILKY SHARK"
